"fips_fixed","clinton","trump","johnson","stein","other","totalvotes","state","jurisdiction"
"17131",0.363561027583758,0.569077779093169,0.0562329821238309,0.00970758849295608,0.00142062270628626,8447,"IL","MERCER"
"17133",0.289699570815451,0.660996545587773,0.0388359677588192,0.0104679158379567,0,19106,"IL","MONROE"
"17135",0.272091939742196,0.67013511414816,0.0465134337630067,0.00993943158875602,0.00132008075788166,12878,"IL","MONTGOMERY"
"17137",0.320655513827245,0.619733697507682,0.0457494025264595,0.0129054284738819,0.00095595766473199,14645,"IL","MORGAN"
"17139",0.2376825549671,0.714973519499278,0.0381961161932274,0.00706146685925213,0.00208634248114267,6231,"IL","MOULTRIE"
"17141",0.337257530688341,0.60128199757007,0.0485567053500356,0.0115212199924588,0.00138254639909506,23869,"IL","OGLE"
"17143",0.481150919066522,0.450469014689894,0.0470910975702258,0.0137164673459584,0.00757250132740007,79102,"IL","PEORIA"
"17145",0.251275770565421,0.699632578077159,0.0354153908961012,0.0115329659114105,0.00214329454990814,9798,"IL","PERRY"
"17147",0.29480606330807,0.627953633526527,0.0621934908604547,0.00925100312082033,0.0057958091841284,8972,"IL","PIATT"
"17149",0.188903743315508,0.769251336898396,0.0343582887700535,0.0053475935828877,0.00213903743315508,7480,"IL","PIKE"
"17151",0.175561797752809,0.785580524344569,0.0290262172284644,0.00842696629213483,0.00140449438202247,2136,"IL","POPE"
"17153",0.354719764011799,0.617625368731563,0.0202802359882006,0.00737463126843658,0,2712,"IL","PULASKI"
"17155",0.371678548282566,0.572585871678548,0.0440699935191186,0.0113415424497732,0.000324044069993519,3086,"IL","PUTNAM"
"17157",0.243918008369388,0.710901482374636,0.034754237889212,0.00957514717355841,0.000851124193205192,14099,"IL","RANDOLPH"
"17159",0.20708589358086,0.750294156098836,0.030722970322918,0.0105896195581122,0.00130736043927311,7649,"IL","RICHLAND"
"17161",0.511278909626253,0.427379652055532,0.0477275965237213,0.0116034256225167,0.00201041617197765,63171,"IL","ROCK ISLAND"
"17163",0.503864654171504,0.44664952728479,0.0346740753027036,0.0122159562116437,0.0025957870293581,120580,"IL","ST. CLAIR"
"17165",0.227691218130312,0.732648725212465,0.0316926345609065,0.00681657223796034,0.00115084985835694,11296,"IL","SALINE"
"17167",0.420706748668161,0.513647489561265,0.0464035214019787,0.0148404878951807,0.00440175247341465,97234,"IL","SANGAMON"
"17169",0.282894736842105,0.664210526315789,0.0405263157894737,0.0107894736842105,0.00157894736842105,3800,"IL","SCHUYLER"
"17171",0.206006931074317,0.757027339237582,0.026184058529072,0.0084713130535233,0.00231035810550635,2597,"IL","SCOTT"
"17173",0.208321952107803,0.749248839114996,0.0338705271783666,0.00500773923336065,0.00355094236547391,10983,"IL","SHELBY"
"17175",0.276407802723592,0.654398233345602,0.0548398969451601,0.0121457489878543,0.00220831799779168,2717,"IL","STARK"
"17177",0.386737030767699,0.551777357363338,0.0465996216270039,0.0124464801354177,0.00243951010654187,20086,"IL","STEPHENSON"
"17179",0.323551954450892,0.60544962537736,0.0525253789241526,0.0129827470241354,0.00549029422345967,63931,"IL","TAZEWELL"
"17181",0.280902818383815,0.677113787861069,0.025611039644486,0.0147351186995673,0.00163723541106303,8551,"IL","UNION"
"17183",0.328393850179915,0.624370297677462,0.0358848544324501,0.00968269545305855,0.00166830225711482,30570,"IL","VERMILION"
"17185",0.2120486366986,0.745578481945468,0.0322402358142962,0.0077376565954311,0.00239498894620486,5428,"IL","WABASH"
"17187",0.386416558861578,0.553040103492885,0.0464424320827943,0.011901681759379,0.00219922380336352,7730,"IL","WARREN"
"17189",0.195834460373276,0.753448742223424,0.0390857451988098,0.01014335948066,0.00148769272383013,7394,"IL","WASHINGTON"
"17191",0.126799758015729,0.842952208106473,0.0231094978826376,0.00665456745311555,0.000483968542044767,8265,"IL","WAYNE"
"17193",0.193530701754386,0.773026315789474,0.0280975877192982,0.00466008771929825,0.00068530701754386,7296,"IL","WHITE"
"17195",0.436511075949367,0.499011075949367,0.0508306962025316,0.0128955696202532,0.000751582278481013,25280,"IL","WHITESIDE"
"17197",0.504901895621195,0.441070906335575,0.0392882779889932,0.0129110945683673,0.00182782548586925,300904,"IL","WILL"
"17199",0.27135312905164,0.68209847263068,0.0315276855453309,0.0125225310691585,0.00249818170319072,31623,"IL","WILLIAMSON"
"17201",0.470644387375819,0.469892545786308,0.042778941677367,0.0143863621004258,0.00229776306007975,118376,"IL","WINNEBAGO"
"17203",0.259372453137734,0.672728198859006,0.0479828850855746,0.0109005704971475,0.0090158924205379,19632,"IL","WOODFORD"
"18001",0.214285714285714,0.737051184110008,0.0454545454545455,0.00175706646294882,0.0014514896867838,13090,"IN","Adams"
"18003",0.376397507085234,0.570420764321687,0.0462290246504958,0.00477106370253573,0.00218164024004839,147137,"IN","Allen"
"18005",0.302893197907048,0.635272391505079,0.0588180978762696,0.00184672206832872,0.00116959064327485,32490,"IN","Bartholomew"
"18007",0.234588106928532,0.703491543917076,0.0586470267321331,0.00245499181669394,0.000818330605564648,3666,"IN","Benton"
"18009",0.256871254391403,0.692291795825584,0.0475304815044431,0.00309981401115933,0.000206654267410622,4839,"IN","Blackford"
"18011",0.316396295605693,0.610789980732177,0.0691776990490397,0.00233078500839083,0.00130523960469886,32178,"IN","Boone"
"18013",0.316928886091882,0.631340465701699,0.0471994965387036,0.0039018250471995,0.000629326620516048,7945,"IN","Brown"
"18015",0.218905472636816,0.725789656369316,0.0514867522850862,0.00277681360638667,0.001041305102395,8643,"IN","Carroll"
"18017",0.264550636920262,0.682736293898234,0.047856992047294,0.00344851854458442,0.00140755858962629,14209,"IN","Cass"
"18019",0.367724402213229,0.587228967485874,0.0450466303008974,0,0,51147,"IN","Clark"
"18021",0.204396383619926,0.756160255273888,0.0377592625421025,0.000975004431838327,0.000709094132246056,11282,"IN","Clay"
"18023",0.236176273458445,0.71472855227882,0.0458277479892761,0.00259718498659517,0.000670241286863271,11936,"IN","Clinton"
"18025",0.288047028086218,0.65643370346179,0.0555192684519922,0,0,4593,"IN","Crawford"
"18027",0.167161961367013,0.793554977711738,0.0363112927191679,0.00232169390787519,0.000650074294205052,10768,"IN","Daviess"
"18029",0.203568599658148,0.755117355234085,0.0382290407303956,0.00191770542377121,0.00116729895359987,23987,"IN","Dearborn"
"18031",0.190617417093556,0.763008897276894,0.043767412599982,0.00152781522422935,0.00107845780533837,11127,"IN","Decatur"
"18033",0.233226837060703,0.713170039048633,0.04857413323867,0.00360904035025441,0.00141995030173944,16902,"IN","DeKalb"
"18035",0.402300378964165,0.537708042461716,0.0529220131640184,0.00558473505750947,0.0014848303525918,45123,"IN","Delaware"
"18037",0.269665732586069,0.668785028022418,0.0581965572457966,0.00225180144115292,0.00110088070456365,19984,"IN","Dubois"
"18039",0.316014017979583,0.637924729544416,0.0413835136370562,0.00310833460307786,0.00156940423586774,65630,"IN","Elkhart"
"18041",0.236306400839454,0.717628541448059,0.0460650577124869,0,0,9530,"IN","Fayette"
"18043",0.372611890447562,0.572665330661323,0.0497261189044756,0.00419505678022712,0.000801603206412826,37425,"IN","Floyd"
"18045",0.197010144153764,0.755739455419114,0.044981313400961,0.00133475707421249,0.000934329951948745,7492,"IN","Fountain"
"18047",0.178788704258603,0.787160628348316,0.0325070371379279,0.00136202669572324,0.000181603559429765,11013,"IN","Franklin"
"18049",0.234057797946023,0.717697635538572,0.0482445665154048,0,0,8374,"IN","Fulton"
"18051",0.240312580728494,0.715641952983725,0.0434642211314906,0.000581245156290364,0,15484,"IN","Gibson"
"18053",0.276943742098609,0.671934260429836,0.0473293299620733,0.00233091024020228,0.00146175726927939,25312,"IN","Grant"
"18055",0.212230997753786,0.744656184334469,0.0405043112817912,0.00253604811245562,7.2458517498732e-05,13801,"IN","Greene"
"18057",0.371220568405767,0.566616533554611,0.0591354631262317,0.00193833627217094,0.00108909864121979,154256,"IN","Hamilton"
"18059",0.246096017246621,0.693015671208645,0.0574058207346397,0.00245985461982809,0.00102263619026561,36181,"IN","Hancock"
"18061",0.257732514279556,0.697435068434099,0.0408988037504041,0.00258648561267378,0.00134712792326759,18558,"IN","Harrison"
"18063",0.299104011434773,0.639725247819585,0.0574120885665506,0.00271311160814728,0.00104554057094456,75559,"IN","Hendricks"
"18065",0.254229719672538,0.689407095013644,0.0523939469114364,0.00282808236169685,0.00114115604068469,20155,"IN","Henry"
"18067",0.304399750291779,0.642591537062671,0.0505930570257579,0.00162853187851152,0.000787123741280569,36843,"IN","Howard"
"18069",0.21853767998504,0.726111076481955,0.0510503023125351,0.00193230692513869,0.0023686342953313,16043,"IN","Huntington"
"18071",0.218687759631252,0.73174756729073,0.0473453593581062,0.00170716439993171,0.000512149319979514,17573,"IN","Jackson"
"18073",0.248841381372402,0.701300642846464,0.0463447451039019,0.00246673643294962,0.00104649424428166,13378,"IN","Jasper"
"18075",0.236538943150513,0.713373403456048,0.0470823941898322,0.00262960180315552,0.000375657400450789,7986,"IN","Jay"
"18077",0.319403425871234,0.630980507974011,0.0441523922031896,0.002436503248671,0.00302717070289427,13544,"IN","Jefferson"
"18079",0.212017937219731,0.737578475336323,0.0474439461883408,0.00143497757847534,0.00152466367713004,11150,"IN","Jennings"
"18081",0.260421052631579,0.683548872180451,0.0519548872180451,0.00317293233082707,0.000902255639097744,66500,"IN","Johnson"
"18083",0.243103892755865,0.713908223769013,0.0408610466615107,0.00167568961072441,0.000451147202887342,15516,"IN","Knox"
"18085",0.196764742550804,0.746010472509662,0.0525807255953123,0.00187009101109587,0.00277396833312555,32084,"IN","Kosciusko"
"18087",0.217436755174577,0.734371733221827,0.0467279949822287,0.000731758310683671,0.000731758310683671,9566,"IN","LaGrange"
"18089",0.581173430083745,0.375860440843915,0.0387117616361422,0.00383688278124301,0.000417484654953903,201205,"IN","Lake"
